,BillNo, Revision, LineKey, LineSeqNo, ComponentItemCode, ComponentRevision, ItemType, ComponentDesc, EngineeringDrawingFindNo, EngineeringChangeAddNo, EngineeringChangeAddDate, EngineeringChangeDelNo, EngineeringChangeDelDate, WorkOrderStepNo, BillType, CommentText, MiscChargeGLAcctKey, SetupCharge, UnitOfMeasure, QuantityPerBill, StandardUnitCost, ScrapPercent, WorkTicketStepNo
4567,081316LME,000,000007,00000550000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4568,081316LME,000,000008,00000350000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4569,081316LME,000,000009,00000050000000,022016,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4570,081316LME,000,000010,00000075000000,101762,*,1,,,,,,,,,,,N,,0.750000,0.000000,2.500,
4571,081316LME,000,000011,00000062500000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4572,081316PC,000,000001,00000100000000,81316CA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4573,081316PC,000,000002,00000200000000,81316CA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4574,081316PC,000,000003,00000300000000,604001,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4575,081316PC,000,000005,00000350000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,19.510000,0.000,
4576,081316PC,000,000006,00000375000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,6.000000,0.060000,0.000,
4577,081316PC,000,000007,00000325000000,022016,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4578,081316PC,000,000008,00000337500000,101762,*,1,,,,,,,,,,,N,,0.750000,0.000000,2.500,
4579,081316PC,000,000009,00000343750000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4580,081316PC,000,000010,00000346875000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4581,081316PC,000,000011,00000348437500,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4582,081318,000,000001,00000100000000,81318A1,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
4583,081318,000,000002,00000200000000,81318A2,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
4584,081318,000,000003,00000300000000,/C,,4,,,,,,,,,USE 081318UN FROM THE DC.,,N,,0.000000,0.000000,0.000,
4585,081318,000,000004,00000250000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4586,081318,000,000005,00000275000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.084000,19.510000,0.000,
4587,081318,000,000006,00000400000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.060000,0.000,
4588,081318DGP-A,000,000001,00000100000000,81318DGA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4589,081318DGP-A,000,000002,00000200000000,81318DGA2VA,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4590,081318DGP-A,000,000003,00000300000000,604001,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4591,081318DGP-A,000,000005,00000500000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4592,081318DGP-A,000,000006,00000600000000,/C,,4,,,,,,,,,USE 081318UN FROM THE DC,,N,,0.000000,0.000000,0.000,
4593,081318DGP-A,000,000007,00000550000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.042000,19.510000,0.000,
4594,081318DGP-A,000,000008,00000575000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4595,081318GF,000,000001,00000100000000,81318GFA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4596,081318GF,000,000002,00000200000000,81318GFA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4597,081318GF,000,000003,00000300000000,604001,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4598,081318GF,000,000004,00000400000000,/C,,4,,,,,,,,,USE 081318UN FROM THE DC,,N,,0.000000,0.000000,0.000,
4599,081318GF,000,000005,00000350000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.042000,19.510000,0.000,
4600,081318GF,000,000006,00000375000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4601,081318GF,000,000007,00000325000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4602,081318GF,000,000008,00000337500000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4603,081318LME,000,000001,00000100000000,81318LMEA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4604,081318LME,000,000002,00000200000000,81318LMEA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4605,081318LME,000,000003,00000300000000,604001,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4606,081318LME,000,000004,00000400000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.042000,19.510000,0.000,
4607,081318LME,000,000005,00000500000000,/C,,4,,,,,,,,,USE 081318UN FROM THE DC,,N,,0.000000,0.000000,0.000,
4608,081318LME,000,000006,00000450000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4609,081318LME,000,000007,00000350000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4610,081318LME,000,000008,00000375000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4611,081400EUR,000,000001,00000100000000,022001,*,1,,,,,,,,S,,,N,,4.000000,0.000000,0.000,
4612,081400EUR,000,000002,00000200000000,602009,*,1,,,,,,,0000,S,,,N,,4.000000,0.000000,2.500,
4613,081400EUR,000,000003,00000300000000,502403,*,1,,,,,,,0000,,,,N,,4.000000,0.000000,0.000,
4614,081400EUR,000,000004,00000400000000,81400A1E,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
4615,081400EUR,000,000005,00000500000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4616,081400EUR,000,000006,00000600000000,502406,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4617,081400EUR,000,000007,00000700000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4618,081400EUR,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.065600,9.750000,0.000,
4619,081400EUR,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,4.000000,0.080000,0.000,
4620,081400FF,000,000001,00000100000000,081400FF-KITS,*,1,,,,,,,,S,,,N,,4.000000,0.000000,0.000,
4621,081400FF,000,000005,00000500000000,604099,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
4622,081400FF,000,000006,00000600000000,604100,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4623,081400FF,000,000008,00000800000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4624,081400FF,000,000009,00000900000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4625,081400FF,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.140000,9.960000,0.000,
4626,081400FF,000,000011,00001100000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,4.000000,0.040000,0.000,
4627,081400FF-KITS,000,000001,00000100000000,022001,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
4628,081400FF-KITS,000,000002,00000200000000,602009,*,1,,,,,,,,S,,,N,,1.000000,0.000000,2.500,
4629,081400FF-KITS,000,000003,00000300000000,502403,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4630,081400FF-KITS,000,000004,00000400000000,81400A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4631,081400FF-KITS,000,000005,00000500000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,22.250000,0.000,
4632,081400N,000,000001,00000100000000,022001,*,1,,,,,,,,S,,,N,,4.000000,0.000000,0.000,
4633,081400N,000,000002,00000200000000,602009,*,1,,,,,,,0000,S,,,N,,4.000000,0.000000,2.500,
4634,081400N,000,000003,00000300000000,502403,*,1,,,,,,,0000,,,,N,,4.000000,0.000000,0.000,
4635,081400N,000,000004,00000400000000,81400A1,*,1,,,,,,,0000,,,,N,,4.000000,0.000000,0.000,
4636,081400N,000,000006,00000600000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4637,081400N,000,000007,00000700000000,502406,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4638,081400N,000,000008,00000800000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4639,081400N,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.065600,9.750000,0.000,
4640,081400N,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,4.000000,0.040000,0.000,
4641,081416,000,000001,00000100000000,022016,*,1,,,,,,,0000,S,,,N,,12.000000,0.000000,0.000,
4642,081416,000,000002,00000200000000,602009,*,1,,,,,,,0000,S,,,N,,1.500000,0.000000,2.500,
4643,081416,000,000003,00000300000000,607521,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4644,081416,000,000004,00000400000000,81416A1,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4645,081416,000,000005,00000500000000,81416A2,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4646,081416,000,000006,00000600000000,604002,*,1,,,,,,,0000,,,,N,,1.000000,0.000000,0.000,
4647,081416,000,000007,00000700000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4648,081416,000,000008,00000800000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4649,081416,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.076800,9.750000,0.000,
4650,081416,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
4651,081416FF,000,000001,00000100000000,081416FF-KITS,*,1,,,,,,,,S,,,N,,12.000000,0.000000,0.000,
4652,081416FF,000,000006,00000600000000,604086,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
4653,081416FF,000,000007,00000700000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4654,081416FF,000,000008,00000800000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4655,081416FF,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.332400,9.750000,0.000,
4656,081416FF,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
4657,081416FF,000,000011,00000650000000,604087,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4658,081416FF-KITS,000,000001,00000100000000,022016,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
4659,081416FF-KITS,000,000002,00000200000000,602009,*,1,,,,,,,,S,,,N,,0.125000,0.000000,2.500,
4660,081416FF-KITS,000,000003,00000300000000,607521,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4661,081416FF-KITS,000,000004,00000400000000,81416A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4662,081416FF-KITS,000,000005,00000500000000,81416A2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4663,081416FF-KITS,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
4664,081416GF,000,000001,00000100000000,022016,*,1,,,,,,,0000,S,,,N,,6.000000,0.000000,0.000,
4665,081416GF,000,000002,00000200000000,602009,*,1,,,,,,,0000,S,,,N,,0.750000,0.000000,2.500,
4666,081416GF,000,000003,00000300000000,607521,*,1,,,,,,,0000,,,,N,,6.000000,0.000000,0.000,
4667,081416GF,000,000004,00000400000000,81416GFA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4668,081416GF,000,000005,00000500000000,81416GFA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4669,081416GF,000,000006,00000600000000,604001,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4670,081416GF,000,000007,00000700000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4671,081416GF,000,000008,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4672,081416GF,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
4673,081416GF,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4674,081416LME,000,000001,00000100000000,022016,*,1,,,,,,,0000,S,,,N,,6.000000,0.000000,0.000,
4675,081416LME,000,000002,00000200000000,602009,*,1,,,,,,,0000,S,,,N,,0.750000,0.000000,2.500,
4676,081416LME,000,000003,00000300000000,607521,*,1,,,,,,,0000,,,,N,,6.000000,0.000000,0.000,
4677,081416LME,000,000004,00000400000000,81416LMEA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4678,081416LME,000,000005,00000500000000,81416LMEA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4679,081416LME,000,000006,00000600000000,604001,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4680,081416LME,000,000007,00000700000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4681,081416LME,000,000008,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4682,081416LME,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
4683,081416LME,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4684,081432,000,000001,00000100000000,022014,*,1,,,,,,,0000,S,,,N,,12.000000,0.000000,0.000,
4685,081432,000,000002,00000200000000,602009,*,1,,,,,,,0000,S,,,N,,3.000000,0.000000,2.500,
4686,081432,000,000003,00000300000000,607521,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4687,081432,000,000004,00000400000000,81432A1,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4688,081432,000,000005,00000500000000,81432A2,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4689,081432,000,000006,00000600000000,604006,*,1,,,,,,,0000,,,,N,,1.000000,0.000000,0.000,
4690,081432,000,000007,00000700000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4691,081432,000,000008,00000800000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4692,081432,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.076800,9.750000,0.000,
4693,081432,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
4694,081432C,000,000001,00000100000000,022014,*,1,,,,,,,0000,S,,,N,,12.000000,0.000000,0.000,
4695,081432C,000,000002,00000200000000,602009,*,1,,,,,,,0000,S,,,N,,3.000000,0.000000,2.500,
4696,081432C,000,000003,00000300000000,607521,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4697,081432C,000,000004,00000400000000,81432CA1,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4698,081432C,000,000005,00000500000000,81432CA2,*,1,,,,,,,0000,,,,N,,12.000000,0.000000,0.000,
4699,081432C,000,000006,00000600000000,604006,*,1,,,,,,,0000,,,,N,,1.000000,0.000000,0.000,
4700,081432C,000,000007,00000700000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4701,081432C,000,000008,00000800000000,604600,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
4702,081432C,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.076800,9.750000,0.000,
4703,081432C,000,000010,00001000000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
4704,081432CSS,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4705,081432CSS,000,000002,00000200000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4706,081432CSS,000,000003,00000300000000,602009,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
4707,081432CSS,000,000004,00000400000000,81432CSSA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4708,081432CSS,000,000005,00000500000000,81432CSSA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4709,081432CSS,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4710,081432CSS,000,000007,00000700000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4711,081432CSS,000,000008,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4712,081432CSS,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
4713,081432CSS,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4714,081432DSN,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4715,081432DSN,000,000002,00000200000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4716,081432DSN,000,000003,00000300000000,602009,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
4717,081432DSN,000,000004,00000400000000,81432DSNA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4718,081432DSN,000,000005,00000500000000,81432DSNA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4719,081432DSN,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4720,081432DSN,000,000007,00000700000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4721,081432DSN,000,000008,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4722,081432DSN,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
4723,081432DSN,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4724,081432F,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4725,081432F,000,000002,00000200000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4726,081432F,000,000003,00000300000000,602009,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
4727,081432F,000,000004,00000400000000,81432FA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4728,081432F,000,000005,00000500000000,81432FA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4729,081432F,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4730,081432F,000,000007,00000700000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4731,081432F,000,000008,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4732,081432F,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
4733,081432F,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4734,081432FF,000,000001,00000100000000,081432FF-KITS,*,1,,,,,,,,S,,,N,,12.000000,0.000000,0.000,
4735,081432FF,000,000006,00000600000000,604081,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
4736,081432FF,000,000007,00000700000000,604083,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4737,081432FF,000,000008,00000800000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4738,081432FF,000,000009,00000900000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4739,081432FF,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.332400,9.750000,0.000,
4740,081432FF,000,000011,00001100000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
4741,081432FF-KITS,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
4742,081432FF-KITS,000,000002,00000200000000,602009,*,1,,,,,,,,S,,,N,,0.250000,0.000000,2.500,
4743,081432FF-KITS,000,000003,00000300000000,607521,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4744,081432FF-KITS,000,000004,00000400000000,81432A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4745,081432FF-KITS,000,000005,00000500000000,81432A2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4746,081432FF-KITS,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
4747,081432FFC,000,000001,00000100000000,081432FFC-KITS,*,1,,,,,,,,S,,,N,,12.000000,0.000000,0.000,
4748,081432FFC,000,000006,00000600000000,604081,*,1,,,,,,,,,,,N,,12.000000,0.000000,0.000,
4749,081432FFC,000,000007,00000700000000,604083,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4750,081432FFC,000,000008,00000800000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4751,081432FFC,000,000009,00000750000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4752,081432FFC,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.332400,9.750000,0.000,
4753,081432FFC,000,000011,00001100000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,12.000000,0.040000,0.000,
4754,081432FFC-KITS,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,1.000000,0.000000,0.000,
4755,081432FFC-KITS,000,000002,00000200000000,602009,*,1,,,,,,,,S,,,N,,0.250000,0.000000,2.500,
4756,081432FFC-KITS,000,000003,00000300000000,607521,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4757,081432FFC-KITS,000,000004,00000400000000,81432CA1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4758,081432FFC-KITS,000,000005,00000500000000,81432CA2,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4759,081432FFC-KITS,000,000006,00000600000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,included in final kit assembly,582528250,N,EACH,0.000000,9.960000,0.000,
4760,081432GF,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4761,081432GF,000,000002,00000200000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4762,081432GF,000,000003,00000300000000,602009,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
4763,081432GF,000,000004,00000400000000,81432GFA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4764,081432GF,000,000005,00000500000000,81432GFA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4765,081432GF,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4766,081432GF,000,000007,00000700000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4767,081432GF,000,000008,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4768,081432GF,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
4769,081432GF,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4770,081432IC,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4771,081432IC,000,000002,00000200000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4772,081432IC,000,000003,00000300000000,602009,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
4773,081432IC,000,000004,00000400000000,81432ICA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4774,081432IC,000,000005,00000500000000,81432ICA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4775,081432IC,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4776,081432IC,000,000007,00000700000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4777,081432IC,000,000008,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4778,081432IC,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
4779,081432IC,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4780,081432IF,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4781,081432IF,000,000002,00000200000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4782,081432IF,000,000003,00000300000000,602009,*,1,,,,,,,,S,,,N,,1.500000,0.000000,2.500,
4783,081432IF,000,000004,00000400000000,81432IFA1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4784,081432IF,000,000005,00000500000000,81432GFA2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
4785,081432IF,000,000006,00000600000000,604005,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
4786,081432IF,000,000007,00000700000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4787,081432IF,000,000008,00000800000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
4788,081432IF,000,000009,00000900000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.038400,9.750000,0.000,
4789,081432IF,000,000010,00001000000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
4790,081432IF,000,000011,00001100000000,/C,,4,,,,,,,,,UPC Change required on back label.,,N,,0.000000,0.000000,0.000,
4791,081432JP,000,000001,00000100000000,022014,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
4792,081432JP,000,000002,00000200000000,607521,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
